nb_A,nb_W,nb_A_W,nb_implicit_W,nb_dup_A,nb_dup_W,nb_A_prefix,nb_W_prefix,max_A_prefix,avg_A_prefix,max_A_AS,avg_A_AS,nb_new_A,nb_new_A_afterW
38373.55,1382.2,39755.75,17599.8,17786.4,2.65,5732.75,175.5,2894.1,16.15,11586.9,84.15,2028.15,959.2
38537.6,1383.6,39921.2,17575.3,17940.65,2.8,5772.15,175.8,2901.8,15.7,11604.05,81.65,2057.9,963.75
39366.65,1436.5,40803.15,17920.95,18166.85,2.4,5866.95,184.95,2897.8,14.05,11628.35,81.1,2292.2,986.65
36857.65,1425.25,38282.9,16608.15,16900.9,2.65,5761.5,170.95,2883.8,14,9321.15,72,2375.6,973
33885.6,1402.75,35288.35,15190.1,15459.05,2.65,4706.95,142,2931.95,15.35,7806.35,75.3,2296.65,939.8
32959.3,1398.85,34358.15,15249.25,14323.25,2.55,3328.75,144.55,2861.4,16.85,7839.65,79.35,2443.35,943.45
31789.15,1414.95,33204.1,13751.7,13009.2,2.45,2332.35,147.05,2813.55,17.9,6722.5,86.8,4077,951.25
33854.4,1864.25,35718.65,15244.05,13238.35,2.35,2252.55,201.6,2783.55,19.3,7233,90.25,4230.5,1141.5
33377.35,1857.3,35234.65,15025.45,13216.05,2.4,2100.25,200.1,2981.5,20,7235.5,94.75,4009.45,1126.4
32882.65,1849.7,34732.35,14848.55,13050,2.35,1955.1,199.7,3006.8,20.8,7203.05,98.85,3875.9,1108.2
32503.95,1854.55,34358.5,14645.6,13070.5,2.3,1864,196.2,3012.25,21.5,7097.2,102.4,3694.15,1093.7
32285.1,1880.25,34165.35,14708.4,12919.4,2.55,1615.2,198.85,3098.15,22.2,7097.85,106.25,3559.75,1097.55
32094,1867.1,33961.1,14783.35,12710.8,2.5,1510.2,197.9,2926.95,22.65,7086.85,110.45,3508.35,1091.5
31885.9,1854.2,33740.1,14769.9,12549.5,2.35,1403.4,195.9,2800.55,23.35,7066.45,113.9,3485.65,1080.85
31677.15,1811.2,33488.35,14668.15,12455.9,2.3,1399.25,201.2,2781.6,23.25,7039.8,111.3,3482,1071.1
31675.4,1821.65,33497.05,14714.35,12454.65,2.5,1404.2,202.35,2754.75,23.1,7064.3,110.95,3434.15,1072.25
31757.45,1817.5,33574.95,14683.75,12568.2,2.7,1409.1,201.75,2823.85,23.05,7093.05,110.1,3433.15,1072.35
31232.05,1804.25,33036.3,14455.65,12466.55,2.65,1347.05,186.15,2833.9,23.4,7097.65,110.05,3253.35,1056.5
30945.45,1783.3,32728.75,14340.95,12339.15,2.75,1335.5,184,2747.6,23.35,7065.9,110.2,3219.6,1045.75
30806.9,1772,32578.9,14254.55,12290.5,2.65,1309.45,182.7,2759.9,24.15,7106.85,111.7,3218.55,1043.3
30618.6,1766.2,32384.8,14218.55,12160.15,2.45,1298.3,182.95,2683.65,24.3,7150.45,114.05,3200.15,1039.75
30693.8,1774.1,32467.9,14136.35,12335.35,2.5,1491.45,182.6,2683.75,23.75,7165,111.75,3179.25,1042.85
29813,1729.55,31542.55,13827.9,12030.95,2.65,1435.95,173.2,2674.55,23.75,7146.5,109.25,2937.1,1017.05
29432.95,1712.85,31145.8,13674.3,11880.55,2.35,1437.1,172.6,2659.3,23.5,7093.7,108.25,2870.55,1007.55
29357.45,1684.9,31042.35,13677.3,11818.05,2.5,1516.95,168.55,2604.95,22.5,7066.8,108.15,2862.05,1000.05
29240.65,1735.1,30975.75,13659.45,11792.05,2.55,1551.2,168,2599.45,21.8,7023.7,108.8,2760.6,1028.55
28414.1,1728.75,30142.85,13872.55,12264.8,2.8,1618.1,164.25,2627.4,21.15,6627.8,104.85,1244.9,1031.85
26248.4,1285.1,27533.5,12349.75,11995.05,3,1669.6,106.65,2626.3,19.85,6014.65,100.35,1057.6,846
25885.1,1263.05,27148.15,12328.45,11645.5,2.9,1670.25,104.25,2424.45,19.5,5997.45,97.95,1064.75,846.4
27290.05,1253.6,28543.65,12357.7,13044.5,2.9,2650.9,103.5,2399.15,18.35,6030.9,93.65,1042.3,845.55
27176.55,1238.25,28414.8,12397.7,12921.75,2.8,2667.65,109.8,2524.25,17.95,5908.2,93.25,1012.4,844.7
43674.45,1202.6,44877.05,12284.4,29510.75,2.75,19478,104.85,2412.3,17.05,5915.85,88.85,1044.55,834.75
53754.25,1229.9,54984.15,12726.65,39166.15,2.8,29230.6,105.4,2423.2,16.25,6067.8,84.3,1017.4,844.05
58361,1241.3,59602.3,13412.35,43100.1,2.85,33883.75,106.25,2391.7,15.15,6073.85,80.05,1003.15,845.4
59382.9,1233.9,60616.8,13709.2,43872.9,2.95,34716.5,103.55,2400.15,14.2,6084,76.3,955.1,845.7
59773.8,1250.9,61024.7,13892.3,44086.8,2.8,34790,126.05,2493.05,13.7,6096.3,73.85,919.6,875.1
59919.6,1270.2,61189.8,14056.95,44069.05,2.9,34835.8,126.65,2427.35,13.3,6092,71.85,909.1,884.5
61490.05,1263.4,62753.45,14463.3,43958.6,2.9,35191.75,130.35,2329.65,12.55,6138.15,69.9,2193.4,874.75
62473.55,1261.3,63734.85,15581.65,43840.5,2.7,35577.8,130.2,2269.8,11.75,6086.6,67.25,2192.6,858.8
63181.85,1247,64428.85,16062.8,44103.45,2.6,36084,130.15,2203.65,10,5970.35,62.6,2164.95,850.65
63532.95,1297.1,64830.05,16206,44206.7,2.65,36108.15,140.8,2188.25,9.7,5918.95,61.95,2279.15,841.1
65239.1,1292.2,66531.3,16953.25,44940.1,2.45,36765.25,145.9,2185.45,9.6,6017.15,62.4,2509.75,836
66544.45,1327.5,67871.95,17574,45514.9,2.35,36756.2,151.25,2208,11,6106.5,71.75,2605.8,849.75
66703.8,1347.1,68050.9,17627.65,45544.9,2.35,36721.45,154.9,2253.8,11.75,5999.75,74.55,2665,866.25
67440.3,1348.85,68789.15,17940.65,45672.1,2.3,37054.2,157.45,2387.45,11.45,6003.85,71.1,2959.85,867.7
68559.55,1303.5,69863.05,18486.1,46180.1,2.3,37313.65,161.9,2446.6,10.95,6008.15,67.55,3046.6,846.75
69372.25,1312.2,70684.45,18387.05,46514.6,2.3,37292.9,159.95,2497.2,11.25,6740.35,68.6,3628.2,842.4
69872.3,1305.95,71178.25,18307.4,46828.55,2.15,37254.25,157.8,2691.3,11.6,6741,71.85,3898.65,837.7
71650.65,1311.2,72961.85,18925.4,47436.85,2.15,37251.6,159.95,2751.7,13.25,7335.4,80.55,4456.75,831.65
70892.25,1353.55,72245.8,19083.2,46311.35,2.3,36347.85,163.85,2755.5,13.9,7465.25,81.7,4647.55,850.15
71693.6,1472.1,73165.7,19474.6,46331.05,2.45,36430.05,162.1,2620.85,13.65,7472.65,78.25,5023.1,864.85
56084.85,1586.7,57671.55,19689,30002.05,2.4,19651.55,169.75,2634.1,14.7,7535.9,84.9,5498.65,895.15
50514.7,1622.5,52137.2,21105.35,22390.2,2.4,9924.8,181.05,2627.8,17.5,9480.5,113.55,6120.6,898.55
46789.5,1616.2,48405.7,20994.5,18737,2.4,5289.15,184.2,2747.15,18.95,9756.1,125.35,6150.15,907.85
46178.15,1603.45,47781.6,20852.65,18137,2.4,4455.9,179.3,2790.95,20.3,9766.85,132.2,6286,902.5
46931.05,1598.5,48529.55,21252.3,18366.95,2.3,4375.7,159.2,2713,22.25,9741.1,140.4,6422.6,889.2
47686.65,1610.65,49297.3,21606.05,18737.5,1.9,4357.75,160.65,2806.3,22.85,9754.3,147.5,6457.3,885.8
46673.4,1612.05,48285.45,21405.15,18983.6,2,4078.65,159.6,2971.6,23.15,9708.3,146.5,5390.15,894.5
46317.45,1612.6,47930.05,20478.3,19434,2,3818.3,160,3178.7,23.4,9773.6,145.2,5498.7,906.45
46343.3,1649.5,47992.8,20280.75,19537.4,2.45,3372.2,162.1,3354.6,24.25,9883.2,146.4,5598.9,926.25
46687.15,1645.85,48333,20450.6,19730.7,2.35,3419.2,153.35,3394.95,23.95,9916.5,145.95,5558,947.85
45225.65,1652.5,46878.15,19937,18923.15,2.45,2558.7,151.65,3472.35,24.9,9800.45,150.05,5417.9,947.6
44380.6,1618.8,45999.4,19405.55,18538.9,2.45,2562.2,152.8,3481.15,24,9789,145,5498.15,938
44667.05,1624.55,46291.6,19405.65,18640.9,2.4,2564.35,156.65,3434.3,24.25,10184.3,147.45,5691.45,929.05
43742.8,1620.85,45363.65,19000.05,18421.2,2.35,2132.55,153.35,3292.8,26.15,10231.5,154.75,5395.8,925.75
42294.65,1607.05,43901.7,18219.45,17798,2.65,1821.85,146.45,3343.1,27.45,10254.85,161.05,5363.2,914
40554.05,1580.05,42134.1,17794.1,17044.25,2.6,1740.3,145.7,3300.7,27.3,9532,160.9,4808.5,907.2
39741.95,1573.4,41315.35,17510.65,16662.25,2.7,1699.3,145.6,3132.6,27.3,9513.55,159.15,4670.45,898.6
38459.9,1595.8,40055.7,16928.8,16423.7,2.8,1715.05,146.95,3128.45,25.85,8910.1,153.95,4196.8,910.6
38835.55,1577.85,40413.4,17080.4,16575.85,2.5,1659.05,147.95,3264.15,26.75,8884.25,163.05,4269.65,909.65
37864.05,1470.1,39334.15,16664.8,16363.45,2.45,1558.45,144.8,3263.85,27.2,8864.7,166.7,3946.5,889.3
36950.95,1361.15,38312.1,16474.85,15986.35,2.4,1497.3,138.8,3239.8,27.55,8788.2,168.55,3631.85,857.9
32377.55,1315.05,33692.6,14564.8,13966.4,2.2,1449.35,127.3,3329.55,25.8,6721.85,146.4,2999.35,847
31521.9,1304.45,32826.35,13886.4,13721.8,2.05,1419.25,126.05,3301.2,25.85,6422.9,141.75,3082.55,831.15
31985.15,1373.8,33358.95,14000.95,13985.55,1.95,1453,129.4,3314.1,25.55,6379,141.6,3162.65,836
31496.55,1468.9,32965.45,13816.85,13731.2,2.05,1485.2,132.4,3296.95,24.15,6445.35,138.05,3099.65,848.85
31377.4,1532.6,32910,13741.9,13555.55,2.05,1498.75,136.9,3217.05,23.9,6413.25,136.7,3226.25,853.7
31196.1,1566.5,32762.6,13689,13402.65,1.95,1422.6,134.7,3107.7,24.7,6423.55,141.8,3240.3,864.15
31766.2,1597.95,33364.15,13899,13503.85,2.05,1354.95,137.5,2996.85,25.25,6422.55,144.35,3482.75,880.6
31655.85,1624.8,33280.65,13861.65,13373.35,1.75,1382.1,140.3,2991.6,25,6427.2,144.05,3540.9,879.95
31817,1621.55,33438.55,13898.7,13324.85,1.95,1314.2,150.35,2979.45,26.5,6409.05,148.15,3695.3,898.15
31848.85,1637.75,33486.6,14002.4,13308.25,2.2,1319.5,149.85,2945.85,26.45,6439.15,149.9,3624.85,913.35
31726.2,1662.7,33388.9,14025.05,13276.05,2.2,1302.2,146.85,2941.15,26.9,6376.45,150.8,3509.85,915.25
31274.65,1686.2,32960.85,13924.2,13164.95,2.4,1303.7,144.35,2952.8,26.35,6157.95,150.2,3261.05,924.45
31644.75,1759.75,33404.5,14024.65,13230.35,2.45,1321.6,149.95,2947.3,25.95,6158.65,150.7,3449.8,939.95
32242.95,1774.3,34017.25,14277,13498.15,2.1,1446.2,156.4,2869.05,24.85,6117.8,144.25,3522.25,945.55
33450,1786.7,35236.7,15004.6,14066.4,1.9,1588.4,159.3,2882.45,24.65,6464.75,140.3,3425.4,953.6
33776.55,1803.5,35580.05,15230.1,14254.05,1.9,1628.3,159.8,2965.9,24.45,6501.9,139.6,3326.8,965.6
33826.7,1815.5,35642.2,15322.75,14220.9,1.8,1662.3,159.7,2922.05,24.2,6501.9,136.6,3316.55,966.5
33153.5,1807.6,34961.1,15239.5,13878.9,1.8,1733.4,157.7,2777.1,23.1,6364.6,129.2,3070.3,964.8
33287.55,1811.35,35098.9,15212.85,14002.05,1.8,1728.55,158.85,2969.85,23.35,6387.9,131.15,3105.6,967.05
33152.85,1824.05,34976.9,15204,13958.6,1.85,1742.55,160.5,3031.55,22.95,6381.75,129.35,3011.65,978.6
33495.5,1840.65,35336.15,15259.25,14021.85,2,1766.6,167.85,3079.4,22.85,6317.75,127.5,3238.25,976.15
33909.6,1856.35,35765.95,15466.55,14164.9,2.3,1798.75,168.45,3064.4,22.45,6337.25,126.35,3289.5,988.65
33250,1799.95,35049.95,15273.15,13803.2,2.25,1756.85,166.9,3028.95,22.8,6350.4,124.45,3184.55,989.1
33445.8,1731.95,35177.75,15218.55,13831.8,2.2,1800,164.6,3034.1,22.5,6377.45,121.95,3395.55,999.9
32962.9,1642.1,34605,14934.75,13683,2.2,1820.55,159.25,3008.25,22.1,6332.9,117.95,3359.65,985.5
32644.1,1619.7,34263.8,14952.55,13533,2.2,1813.95,159.8,3007.8,21.95,6222.75,117.45,3187.4,971.15
31736.25,1598.5,33334.75,14646,13160.7,2.25,1791.8,158.5,2950.5,21.7,6132.35,119.55,2972.8,956.75
31271.85,1548.85,32820.7,14466.15,13007.15,2.15,1747.7,153.55,2851.9,21.8,6010.7,123.15,2852.3,946.25
30174.75,1513.8,31688.55,13972,12665.55,1.95,1746.75,141.1,2830.3,20.5,5869.35,118.6,2643,894.2
29471.05,1470.45,30941.5,13560.2,12395.9,1.6,1718.45,138.7,2821.9,20.4,5759,116.6,2655.05,859.9
29247.05,1442.7,30689.75,13455.9,12326.05,1.6,1716.05,135.7,2836.7,20.2,5726.9,113.95,2612.05,853.05
29039.8,1397.7,30437.5,13357.65,12210.95,1.4,1714.3,129.85,2823.4,20.05,5671.1,112.2,2642.2,829
29019.55,1332.65,30352.2,13287.6,12253.4,1.2,1909.2,127.65,2897.25,18.65,5637.5,104.65,2661.75,816.8
30760.75,1447.8,32208.55,13926.75,12827.85,1.15,2070.95,133.8,2893.85,18.6,7054.4,106.1,3154.35,851.8
30029.15,1736.55,31765.7,13468.7,12441,1.15,2032.05,140.25,2871.4,18.5,6745.45,106.75,3248.4,871.05
29534.45,1760.9,31295.35,13216.6,12192.3,1,2002.35,148.9,2793.2,18.5,6707.55,104.65,3260.35,865.2
29375.4,1733.75,31109.15,13146.75,12091.55,1.1,1937,147.05,2801.15,19.4,6734.05,105.65,3273.6,863.5
29588.15,1752.35,31340.5,13119.45,12202.3,1.5,1891.4,149,2808.6,19.75,6707.95,105.4,3401.7,864.7
30441.8,1751,32192.8,13377.15,12523.5,1.45,2037.1,154.45,2741.15,18.9,6896.35,100.1,3676.7,864.45
30750.85,1767.75,32518.6,13493,12714.35,1.3,2131.95,154.5,2728.75,18.4,6906.55,94.7,3673.1,870.4
30667.2,1807.8,32475,13521.7,12805.65,1.45,2151.5,151.3,2689.4,18.15,6975.95,93.95,3457.65,882.2
31394.55,1841.25,33235.8,14087.05,13072.15,1.15,2145.5,162.2,2645.2,18.8,7835.6,100.65,3343.55,891.8
31227.1,1848.65,33075.75,14085.75,13009.25,1.25,2154.55,163.75,2609.7,18.4,7844.7,101.05,3236.9,895.2
30301.7,1796.95,32098.65,13665.55,12815.2,1.35,2064,158.65,2679.9,19.35,7773.55,102.4,2967.9,853.05
30903.45,1836.4,32739.85,14028.8,13083.9,1.45,1996.55,163.1,2713.95,20.95,7830.7,104.9,2903.2,887.55
31079.65,1837.75,32917.4,13934.35,13201.15,1.45,2047.95,161.85,2793.75,20.35,7946.15,100.7,3051.3,892.85
31224.85,1839,33063.85,13927.25,13243.9,1.4,2045.7,163.75,2840.5,20.45,8017.35,98.6,3156.7,897
32388.5,1870.35,34258.85,14226.75,13610.5,1.4,2128.15,171.55,2824.75,20.4,8583.45,96.55,3635.35,915.9
33911,1922.1,35833.1,14913.25,14136.65,1.7,2246.9,178.8,2841.6,20.1,8722.7,95.1,3886.55,974.55
34877.5,1954.5,36832,15300.65,14573.15,1.7,2348.8,180.6,2793.2,19.8,8771.85,92.7,4013.5,990.2
35317.65,1979.7,37297.35,15471.9,14718.6,1.75,2403.9,182.65,2765.4,19.1,8760.7,91.15,4127,1000.15
35636.35,1985.45,37621.8,15618.45,14858.25,1.9,2419.95,186.25,2815.1,19.05,8732.3,88.5,4147.4,1012.25
37730.9,1987.65,39718.55,16183.05,15251.3,2,2394.6,195.05,2733,19.55,10659.45,100.8,5278.85,1017.7
37558.65,1893.6,39452.25,16260.35,15120.35,2.1,2280.75,196.5,2987.25,19.8,10641.7,112.95,5182,995.95
39997.25,1620.65,41617.9,18291.95,15572.1,2.1,2283.95,196.65,3079.8,20.45,12818.95,131.2,5142.15,991.05
40388.4,1597.15,41985.55,18569.35,15670.95,2.1,2382.2,207.45,3090.05,20.15,12818.2,133.25,5136.3,1011.8
41390.8,1601.55,42992.35,18835.9,15900.45,2.05,2771.45,212.45,3071.85,18.8,12764.75,129.85,5636.25,1018.2
41029.6,1582.2,42611.8,18643.45,15626.55,1.65,2763.4,218.25,3036.8,18.7,12697.25,129.55,5750.85,1008.75
40321.55,1580.85,41902.4,18535.15,15214.15,1.6,2779.35,213.35,2899.15,18.5,12445.35,130.25,5558.15,1014.1
41623.4,1565.9,43189.3,18740.55,15309.35,1.7,3213.5,215,2826.15,18.2,12319.7,130.1,6569.2,1004.3
43235.25,1492.85,44728.1,18974.55,16655.75,1.4,3652.4,215.75,2659.85,17.75,12536.4,127.8,6621.15,983.8
42164.8,1439.6,43604.4,18341.05,16219.3,1.4,3686.65,204.45,2600.4,16.6,11604.8,118.15,6651.85,952.6
42704.25,1462.45,44166.7,18532.35,16428.85,1.3,3738,203.85,2620.05,16.3,11627.6,116.65,6781.85,961.2
43179.85,1497.8,44677.65,18753.3,16618.75,1.3,3773.55,208.3,2612.2,15.7,11618.6,116.55,6837.1,970.7
42719.05,1544.35,44263.4,18552.8,16373.85,1.55,3771.05,209.05,2590.65,15.25,11634.2,117.25,6838.95,953.45
42510.95,1532.55,44043.5,18547.45,16321.85,1.65,3712.25,208.9,2523.3,16.1,11630.55,121.85,6685.9,955.75
44073.45,1547.4,45620.85,18615.9,16328.25,1.6,5462.5,211.55,2501.6,15.3,11632.65,118.95,8171.05,958.25
43892.1,1533.1,45425.2,19112.7,16052.95,1.55,6094.05,210.5,2525.65,14.65,11175.9,116,7780.65,945.8
45936,1522.4,47458.4,20781.15,16083.45,1.25,7163.4,209.75,2655.15,14.1,11173.85,112.95,8142.7,928.7
46010.4,1531.5,47541.9,20856.35,16007.2,1.25,7086.4,221.15,2730.15,14.75,11715.3,117.85,8205.05,941.8
46069.05,1528.2,47597.25,20909.55,16008.65,1.2,7201.65,225.65,2709.9,14.3,11706.35,118.05,8208.15,942.7
46548.9,1560.4,48109.3,21138.95,16230.5,1.05,7253.2,234.85,2698.45,14.05,11772.8,118.55,8213.7,965.75
44328.55,1549.7,45878.25,20623.5,15834.4,1,7170.2,222.6,2795.5,13.75,9847.05,108.5,6920.1,950.55
42771.4,1538.7,44310.1,20056.3,15287.75,1,7058.7,212.6,2529.6,13.9,8697.15,99.15,6480.25,947.1
40090.8,1514.9,41605.7,17972.95,14782.7,1.1,7017.6,203.1,2441.2,13.3,6425.55,79.85,6411.25,923.9
39793.75,1499.45,41293.2,17829.2,14667.95,1.1,7104.4,182.75,2393.7,13.15,6369.1,75.05,6402.25,894.35
38587.7,1510.4,40098.1,17527.85,14363.9,1.05,6735.15,183.75,2390.4,13.8,6345.9,78.4,5817.3,878.65
39251.65,1488.1,40739.75,17488.15,14392.9,1.35,7252.1,178.7,2425.8,13.15,6366.55,76.25,6509,861.6
44625.3,1530.6,46155.9,19253.1,15056.7,1.35,9113.4,190.95,2499.2,12.95,6390.65,75.35,9428.9,886.6
49764.7,1599.15,51363.85,19250.2,14951.05,1.25,12039.6,203.95,2523.1,12.8,6392.3,74.55,14664,899.45
47914.9,1668.85,49583.75,18978.65,13424.75,1.25,11570.05,203.45,2586.05,13.4,6104.6,77.75,14593.85,917.65
47670.9,1709.1,49380,18903.2,13263.7,1.35,11519.45,210.95,2593.1,13.85,6092.9,78.95,14561.05,942.95
46918.2,1665.85,48584.05,18525.4,13023.15,1.35,11482.5,208.65,2520.45,13.75,5882.05,78.3,14458.4,911.25
47434.6,1639.3,49073.9,18811.7,13164.7,1.2,11725.75,209.5,2438.5,12.9,5819.1,73.35,14549.6,908.6
57542.25,1673.4,59215.65,23931.65,18057.1,1.2,16755.35,264.5,2441,11.25,5820.85,66.8,14587.9,965.6
58164.55,1699.1,59863.65,24493.15,18107.15,1.2,17353.25,266.2,2434.8,9.85,5800.05,61.6,14602.55,961.7
60520.3,1685.65,62205.95,28652.85,17998.4,1.15,19794.9,260.65,2436.7,9.8,5798.15,61.2,12915.05,954
59833.3,1694.45,61527.75,28100.25,17963.7,1.25,19152.4,260.6,2402.75,10.2,5740.35,62.35,12815.45,953.9
58500.15,1704.2,60204.35,27626.4,17646.95,1.25,19391.55,260.95,2292.75,10.1,5707.8,61.7,12272.55,954.25
58169.3,1678.6,59847.9,27741.9,17346.75,1.25,19707.55,250.5,2223.05,9,5165.15,55.15,12134.75,945.9
58706.45,1666,60372.45,28548.65,17195,1.2,20505.85,245.05,2232.2,8.7,5184.1,52.5,12024.4,938.4
58123.3,1645.05,59768.35,28298.6,16937.15,1.2,20443.35,233.45,2242.05,9.1,5203.35,55.1,11966.45,921.1
61285.15,1647.4,62932.55,30918,16749,1.15,22892.05,234.35,2147.9,8.65,5198.25,52.4,12696.8,921.35
61635,1627.95,63262.95,30497.8,16479.5,1.15,24020.5,231.4,2119.55,7.8,4950.1,47,13754.45,903.25
62467.9,1629.45,64097.35,30303.75,16410.9,1.05,25041,235,2151.5,7.4,4983.5,46.35,14854.25,899
63057.25,1661.85,64719.1,30553.3,16593.4,1.15,24859.9,240.2,2186.35,8.2,5080.45,52.95,14990.7,919.85
63855.4,1685.4,65540.8,30932.6,16887.55,1.15,24890.95,241.5,2230.2,8.35,5190.8,55.85,15098.25,937
63709.95,1812.35,65522.3,31296.25,17152.4,0.95,24384.9,245.75,2236.55,9.2,5288.9,61.15,14275.2,986.1
60920.8,1886.85,62807.65,31469.95,17044.8,0.95,24318.05,244.45,2300.1,9.15,5329.4,60.35,11410.45,995.6
56370.55,1805.4,58175.95,33006.9,17218.7,0.95,22739.65,228.3,2440.75,9.15,5455.65,60.3,5160.85,984.1
57699.8,1768.95,59468.75,34091.65,17413.7,1,23239.85,229.15,2456.65,8.45,5489.5,56.45,5204.6,989.85
63205.35,1756.25,64961.6,39490.2,17551.85,1,26304.75,219.7,2542.05,7.45,5593.65,52.8,5175.55,987.75
70707.1,1764.45,72471.55,46881.85,17656.6,1.2,30220.4,220.15,2655.3,6.8,5783.3,49.4,5169.35,999.3
70069.85,1750.65,71820.5,46562.15,17351.85,1.2,30064.4,215.25,2672.3,6.9,5819.05,50.45,5165.25,990.6
64361.75,1662.55,66024.3,43553.05,14618,1.05,27202.8,187.55,2784.8,6.95,5796.55,50.75,5241.05,949.65
70022.05,1686.4,71708.45,47599.1,16193.75,1,29875.85,235.3,2885.65,6.9,5779.25,49.3,5227.6,1001.6
69371.15,1684.9,71056.05,46591.75,16526.65,1.05,28948.35,234.2,2967.4,6.9,5800.25,49.45,5243.35,1009.4
69224.6,1669.8,70894.4,46380.4,16596.55,1.05,28866.15,227.9,3036.05,7.5,5854.15,54,5236.4,1011.25
67231.2,1615.35,68846.55,44660.75,16427,1.15,27469.65,221.85,3013.35,8.2,5866.25,57.1,5154.65,988.8
66647,1624.1,68271.1,44155.75,16419.5,1.2,27203.6,220.95,3010.2,8.45,5851.65,59.4,5086.9,984.85
65758.05,1622.05,67380.1,43137.8,16515.5,1.35,26237.9,221.2,2994.2,9.95,5808.8,64.85,5124.8,979.95
65715.4,1631.15,67346.55,43036.05,16581.35,1.35,26237.95,222.15,2945.1,9.9,5740.35,65.3,5116.65,981.35
62118.5,1600.4,63718.9,40194.1,16567.45,1.4,23730.35,220.95,2960.45,10.5,5634.95,68.15,4391.65,965.3
61583.3,1579.7,63163,40174.1,17133.35,1.4,22585.75,219.4,3073.2,11.45,5671.95,72.7,3317.1,958.75
60179.2,1561.2,61740.4,40043.6,17005.6,1.5,21465.1,214.65,3046,12.25,5679.15,77.25,2176.05,953.95
59623.85,1521.3,61145.15,39675.4,16920.8,1.4,21447.3,208.15,3057.8,12.1,5660.75,74.85,2091.7,935.95
60660.85,1464.3,62125.15,39379.65,16730.2,1.6,21482.65,199.15,3049.15,12.2,6296,81.55,3633.9,917.1
60259.5,1332.65,61592.15,38981.75,16818.95,1.55,21455.45,190.25,3144.65,12.3,6261.2,83.7,3586.75,872.05
60569.5,1687.15,62256.65,38886.6,16893.1,1.7,19558.45,251.3,3033.85,14.25,7162.2,100.2,3730.25,1059.55
59358.1,1686.7,61044.8,37353.6,16957.05,1.7,17931.95,250.15,2891.85,14.55,7542.85,101.75,3998.2,1049.25
58324.15,1684.2,60008.35,36370.2,16838.8,1.75,17482.35,252,2865.4,15,7530.75,104.05,4077.75,1037.4
53472.2,1674.65,55146.85,31360.35,16890.15,1.95,14469.4,251.35,2833.55,15.75,7528.05,107.15,4193.05,1028.65
46535,1660.45,48195.45,24238.05,16916.2,1.75,10604.05,251.95,2811.35,16.3,7499.95,109.8,4358.2,1022.55
46237.75,1660.45,47898.2,24069.1,16873.7,1.75,10516.2,252.85,2843.95,16.75,7496.8,110.4,4276.45,1018.5
41339.15,1641.05,42980.2,21633.7,14597.9,1.55,8381.25,226.85,2741.3,17.25,7491.3,113.05,4120.4,987.15
35287.85,1603.65,36891.5,17125.75,13094.15,1.5,5112.75,184.35,2644.1,18.85,7475.3,121.25,4124.65,943.3
31702.3,1592.4,33294.7,13811,12872.55,1.45,1829.1,184.2,2646.8,19.7,7459.9,126.3,4085.25,933.5
31749,1592.8,33341.8,13807.7,12835.85,1.65,1831.25,184.55,2631.55,19.7,7480.2,125.35,4179.05,926.4
31617.4,1593.75,33211.15,13688.35,12808.8,1.55,1778.35,183.65,2623.95,21.45,7518.8,128.6,4197.25,923
31590.45,1612.2,33202.65,13684,12809.7,1.55,1703.6,182.3,2683.7,22.05,7576.6,130.8,4168.05,928.7
31513.3,1608.5,33121.8,13655.75,12740.6,1.8,1709,185.5,2742.6,21.75,7622.25,131.7,4182.1,934.85
31891.4,1687.15,33578.55,13890.35,12824.8,1.9,1763.25,189.6,2758.2,21.35,7662.85,128.25,4225.3,950.95
31853.55,1743.3,33596.85,13937.6,12793.55,1.85,1724.8,191.3,2766.35,22.05,7775.35,131.7,4152.9,969.5
31323.5,1765.85,33089.35,14041.05,12230.05,1.85,1688.9,194.85,2671.6,22.25,7766.35,133.6,4075,977.4
31668.05,1785.85,33453.9,14235.35,12359.3,1.85,1664.65,195.75,2740.15,23.8,7816.1,138.45,4081.75,991.65
31597.75,1806.2,33403.95,14214.6,12362.45,2.1,1640.4,197.05,2713.6,24.2,7795.1,139.9,4023.65,997.05
31877.45,1818.15,33695.6,15971.3,12465.6,2,3462.3,198.7,2769.9,23.15,7120.6,125.95,2441.4,999.15
31740.9,1818.2,33559.1,16019.65,12236.9,2.15,3573.2,198.4,2655.55,22.4,7164.15,118,2482.4,1001.95
30372.45,1339,31711.45,15840.6,11594.75,2.1,5288.65,123.9,2652.45,20.45,6273.5,101.45,2158.2,778.9
29216.5,1359.55,30576.05,15490.3,11142.75,2.2,5043.8,124.15,2688,20.9,5912.2,104.7,1795.65,787.8
30119.15,1405.55,31524.7,15645.45,11235.3,2.3,5695.9,127.2,2707.4,20.4,6205.5,101.7,2435.3,803.1
29500.1,1413.8,30913.9,15248.85,11115.35,2,5619.65,127.7,2692.3,21.7,6236.9,104,2319.4,816.5
30211.85,1414.85,31626.7,15066.9,11243.65,2.1,6521.25,125.15,2678.45,21.15,6287.4,103.85,3082.35,818.95
36502.35,1426.55,37928.9,15170.45,13275.15,2.1,10825.15,138.85,2691.1,20.35,6320.75,100.55,7216.5,840.25
40313.95,1431.25,41745.2,15517.75,16597.55,2.25,14091.5,133.45,2682.5,19.75,6321.15,96.85,7349.3,849.35
