nb_A,nb_W,nb_A_W
41837.2,2641.85,44421.95
34089.25,2627.65,36653.0
35290.4,2664.2,37892.5
36463.2,2647.9,39043.45
36181.0,2639.4,38752.6
35563.35,2659.45,38147.8
34885.75,2235.4,37047.45
34731.9,2205.05,36862.15
34585.55,2200.65,36712.45
34610.4,2169.65,36704.05
35430.05,2155.4,37512.2
34818.95,2109.15,36855.7
34020.8,1840.85,35789.3
32482.3,1624.95,34035.65
30550.05,1531.1,32011.95
29645.4,1503.85,31084.75
29457.5,1497.75,30891.6
29514.85,1486.2,30940.1
29630.2,1465.4,31035.9
29626.2,1484.75,31048.4
29147.8,1457.25,30543.55
29450.7,1553.6,30949.3
28956.1,1768.8,30476.95
28135.1,1805.35,29697.75
27735.85,1810.4,29304.8
27635.25,1786.8,29189.8
26568.3,1768.2,28102.55
26727.8,1758.75,28253.35
26855.45,1744.75,28367.0
26607.3,1743.95,28119.95
25535.35,1745.35,27050.05
25680.25,1758.3,27208.0
25387.9,1770.7,26937.1
25369.15,1780.65,26929.8
25309.4,1787.55,26875.4
25347.7,1777.6,26904.3
25430.8,1775.45,26983.75
28745.45,1762.15,30255.9
28457.65,1739.35,29942.3
29218.25,1702.4,30665.85
29463.0,1699.0,30907.5
28898.6,1599.3,30242.85
27351.65,1352.65,28634.05
26743.45,1311.9,27982.1
26726.7,1306.3,27959.4
30558.4,1310.55,31793.45
30905.7,1288.0,32120.0
30879.6,1280.1,32081.6
30799.5,1330.45,32051.35
33331.0,1392.9,34631.9
34626.7,1413.2,35940.9
35521.35,1403.9,36791.35
36576.95,1439.0,37880.0
37804.95,1435.0,39089.3
38317.95,1427.1,39596.15
38393.5,1418.35,39658.2
38313.6,1416.85,39576.4
35079.75,1456.55,36404.75
35156.95,1493.4,36519.2
34604.1,1520.0,35996.8
34633.6,1520.6,36023.6
35052.2,1541.1,36460.3
35360.3,1579.85,36820.15
36936.7,1606.7,38425.05
38162.15,1632.5,39676.5
34650.9,1691.1,36224.85
34007.7,1717.15,35610.35
33911.4,1716.5,35516.55
34309.0,1699.1,35892.45
32556.2,1671.4,34122.45
31671.75,1663.65,33237.4
31754.1,1712.45,33404.15
31200.05,1888.0,33011.85
29839.65,1942.35,31718.2
30527.35,1980.4,32262.8
31604.35,2011.8,33375.8
31824.45,2046.0,33630.7
31860.0,2015.3,33641.2
31828.95,2001.8,33592.95
31466.6,1995.1,33223.75
31135.25,2012.4,32912.35
30661.5,2004.6,32434.2
31257.9,1997.45,33023.9
30110.85,2000.25,31877.35
29112.5,1950.5,30826.35
29609.1,1899.3,31272.6
30274.7,1891.3,31929.0
30151.85,1878.2,31778.8
29562.1,1854.2,31171.7
28921.4,1820.8,30501.35
28683.25,1778.75,30219.25
28765.05,1762.1,30283.4
28469.6,1551.7,29793.5
28560.75,1488.75,29824.45
27286.35,1457.55,28698.5
26711.7,1438.7,28104.7
26659.75,1418.4,28028.4
26918.1,1405.4,28270.2
27243.1,1437.75,28631.95
27569.25,1417.85,28938.25
27811.3,1407.9,29166.35
28160.65,1428.35,29536.45
28511.7,1417.85,29874.8
28837.1,1420.1,30206.55
31994.15,1490.1,33433.65
32306.95,1484.05,33739.55
35262.5,1501.1,36713.2
43291.2,1545.55,44711.7
49608.4,1569.3,51047.45
71916.75,3253.4,75039.55
74562.4,3279.85,77712.7
74201.95,3268.05,77339.9
74930.3,3254.1,78048.25
75496.5,3270.55,78631.25
77542.75,3731.0,81137.25
78704.85,3868.0,82431.5
79356.9,3925.35,83135.3
79418.3,3972.25,83245.15
79269.8,3925.9,83043.25
88467.45,5088.8,93334.95
91189.55,5164.4,96103.45
98889.1,5124.2,103733.85
108023.8,5122.1,112868.45
116483.55,5185.6,121391.6
115854.1,5172.65,120741.8
116945.15,5196.15,121857.3
114735.8,5622.45,120072.2
107113.15,5616.6,112534.05
101983.85,5654.15,107446.55
80270.65,3980.4,84048.6
78038.65,3999.6,81835.35
78246.45,4051.8,82096.6
77886.8,4139.0,81828.45
77666.85,4145.65,81614.85
76005.35,3710.95,79520.9
74973.75,3637.9,78421.0
74456.95,3613.9,77888.15
74358.45,3623.95,77803.7
74619.8,3655.75,78105.85
65323.95,2505.6,67728.25
63423.75,2832.95,66186.0
55514.25,2942.9,58415.05
46356.75,3050.2,49357.4
38554.0,3086.1,41586.45
37562.85,3474.95,40990.2
35380.25,3479.2,38788.3
34027.25,3029.75,36986.65
33773.0,3007.3,36707.75
32903.15,2968.65,35800.0
32142.45,2958.9,35039.45
31684.2,2936.65,34559.4
32072.25,3100.4,35060.55
32157.9,3385.25,35433.0
31919.85,3411.75,35221.75
31918.8,3406.05,35214.3
31685.6,3348.75,34922.05
31520.4,3358.75,34765.1
31156.9,3302.05,34343.2
31140.65,3288.9,34314.1
31216.3,3272.5,34372.95
30273.25,2911.6,33071.4
30074.5,2809.7,32770.45
28811.75,2697.2,31402.45
27464.9,2582.1,29940.35
25574.85,2156.95,27628.95
25422.85,2121.25,27460.55
25960.9,2117.55,27987.95
25836.95,2130.0,27877.95
25576.7,2083.75,27571.8
25568.75,2086.65,27567.15
25586.55,2066.25,27561.0
24465.2,1846.9,26270.8
24718.15,1628.25,26303.15
25485.4,1599.05,27039.45
25822.5,1631.85,27399.2
26563.4,1669.8,28173.5
26930.9,1668.75,28541.55
26934.25,1663.0,28538.6
26683.2,1673.05,28296.25
26910.4,1710.85,28561.65
27318.95,1674.25,28933.9
27236.6,1668.2,28845.6
27144.9,1646.0,28731.25
26894.15,1609.95,28448.75
26851.8,1624.5,28403.65
27180.8,1637.9,28748.65
29195.9,1712.35,30836.9
31097.45,1694.0,32719.05
31527.1,1748.65,33203.5
31455.15,1743.7,33126.85
32173.35,1764.75,33869.1
32340.85,1765.6,34036.95
31318.65,1604.4,32852.5
30137.15,1554.4,31621.95
29696.3,1507.2,31135.45
29033.65,1447.15,30417.75
28748.9,1420.8,30109.0
28672.05,1428.75,30035.55
29238.75,1778.95,30950.85
28543.15,1743.15,30216.55
28562.3,1773.7,30265.75
28489.85,1782.45,30202.2
28980.05,1980.95,30886.0
29609.95,2025.5,31560.45
30814.5,2079.4,32836.75
30995.15,2088.1,33025.45
28648.75,2008.4,30604.8
26625.55,2008.05,28578.95
26084.8,1960.1,27990.1
25957.0,1968.45,27870.85
24898.55,1950.45,26795.2
24222.95,1930.4,26099.85
25489.5,2016.95,27452.25
26497.6,2058.95,28500.65
26701.4,2084.4,28738.95
27329.5,2151.75,29435.05
27872.25,2161.85,29988.5
28049.0,2215.45,30225.85
28098.35,1905.9,29967.15
30223.4,2105.3,32295.3
30163.1,2292.1,32422.6
30415.85,2314.65,32695.15
30438.35,2155.7,32564.8
30517.6,2141.2,32623.6
29548.6,2065.8,31578.5
30058.25,2078.25,32102.3
30521.65,2087.9,32577.2
30997.0,2095.25,33063.3
31355.15,2128.55,33454.6
31411.2,2165.3,33547.1
31835.35,2213.8,34019.55
32098.4,2256.15,34325.6
31147.2,2212.8,33334.1
30379.0,2197.8,32550.3
30882.8,2190.0,33045.95
30123.2,2187.5,32285.6
29572.3,2169.4,31716.85
29412.4,2124.1,31511.3
28551.8,2074.15,30601.5
26807.6,1883.9,28667.05
26665.35,1936.0,28576.35
26727.4,1906.35,28612.2
26252.55,1883.35,28113.4
26917.55,1879.35,28780.5
27064.5,1900.25,28948.45
26518.75,1889.6,28392.5
26260.2,1905.15,28151.45
26527.0,1911.0,28413.1
28500.25,1892.25,30365.95
28589.45,1832.1,30396.15
28446.6,1814.1,30235.25
29128.3,1793.75,30891.8
29619.35,1786.05,31374.35
29460.45,1781.95,31214.2
28939.0,1821.55,30728.7
28702.9,1810.8,30479.4
28514.8,1819.95,30300.5
28327.3,1851.55,30144.1
28782.35,1837.65,30585.05
28863.55,1846.8,30667.55
29276.9,1571.15,30801.05
28937.95,1563.1,30446.55
29995.5,1590.4,31525.35
29393.25,1613.15,30942.65
29453.4,1625.8,31015.05
30197.15,1639.2,31771.5
30951.7,1669.35,32553.65
30044.8,1655.0,31642.85
27681.95,1650.8,29273.75
27838.65,1684.25,29463.3
27772.25,1684.05,29396.9
27013.35,1664.2,28620.55
26557.85,1645.5,28144.4
26722.15,1645.8,28305.3
26482.75,1621.85,28045.85
26742.55,1595.3,28280.75
27177.6,1630.25,28749.8
27631.05,1632.6,29206.35
27099.75,1638.85,28681.6
26939.25,1635.2,28524.55
26005.3,1640.85,27591.7
26282.15,1648.6,27883.3
25278.2,1616.2,26852.45
24771.85,1585.1,26316.6
24341.85,1561.1,25862.3
23178.0,1543.15,24681.15
22348.0,1525.5,23836.45
22506.85,1606.8,24076.05
23199.1,1615.4,24780.8
23233.75,1604.95,24805.7
23028.05,1605.25,24601.1
23116.8,1624.65,24711.6
22695.8,1617.95,24286.85
22906.55,1638.25,24521.75
23548.45,1628.1,25150.15
23641.2,1631.85,25246.25
23088.35,1575.95,24635.55
22745.7,1569.75,24284.7
22981.7,1571.4,24522.6
22807.45,1548.25,24325.9
22934.25,1533.15,24446.75
22612.3,1524.75,24115.9
22595.3,1527.6,24102.45
22440.1,1523.9,23943.55
22296.85,1535.05,23810.8
22323.8,1517.9,23817.05
22549.8,1519.75,24044.5
22541.2,1457.55,23975.3
24779.35,1564.25,26319.9
27639.7,1565.25,29179.75
28364.65,1567.25,29902.3
28411.2,1570.75,29952.2
29338.25,1611.15,30905.2
29378.8,1576.0,30909.2
29122.0,1557.65,30638.05
29056.85,1543.25,30558.5
29623.75,1620.65,31205.75
30684.6,1685.5,32333.05
31205.8,1687.45,32855.95
30938.75,1721.15,32622.75
31024.7,1744.4,32731.9
31356.9,1807.05,33127.45
31980.0,1839.55,33777.7
33113.2,1993.1,35064.3
33511.3,1972.95,35442.35
35139.9,2006.3,37107.7
34987.75,1985.55,36935.05
36424.55,2027.25,38410.95
33945.8,1964.55,35869.8
31217.2,1971.25,33148.2
30649.75,1953.1,32567.2
30478.25,1923.9,32365.95
30750.95,1925.1,32653.3
30787.9,1944.15,32708.75
30515.35,1944.1,32435.55
30590.35,1947.0,32513.75
30606.3,1883.6,32465.9
30128.1,1824.5,31928.75
29618.4,1839.9,31433.3
30063.0,1849.0,31886.9
30479.35,1847.6,32302.1
30704.3,1805.5,32484.55
30220.75,1777.45,31978.8
29612.0,1662.2,31256.45
31143.6,1665.9,32793.15
29829.0,1657.15,31470.0
29458.1,1620.5,31062.0
27933.9,1572.45,29492.3
27609.6,1534.45,29127.3
27594.85,1552.7,29129.75
27615.05,1535.85,29130.0
27748.1,1554.95,29282.7
26850.6,1527.9,28356.25
27247.3,1532.05,28758.55
27957.1,1542.3,29478.95
29298.55,1592.5,30868.25
29016.85,1573.95,30566.75
28607.9,1548.65,30131.85
28663.5,1550.3,30190.35
28868.1,1538.15,30381.5
29026.2,1533.1,30534.0
28834.55,1520.3,30329.6
28769.7,1526.65,30270.95
28466.95,1513.9,29954.8
26912.15,1533.15,28417.8
26496.4,1527.1,27995.65
26584.15,1574.25,28131.05
26797.7,1589.65,28360.35
27765.75,1675.0,29415.05
28807.55,1646.9,30430.15
31547.85,1675.85,33200.3
32082.05,1718.5,33777.1
32493.8,1711.6,34185.15
32524.55,1680.8,34183.7
32823.2,1650.05,34451.3
31467.15,1583.75,33030.9
31651.2,1575.5,33207.5
31661.0,1585.8,33228.0
31890.05,1616.2,33488.1
31801.45,1646.85,33431.25
31482.45,1654.6,33120.1
31592.45,1687.0,33262.65
32556.3,1718.95,34255.9
33587.9,1776.1,35343.55
34700.45,1916.8,36597.1
35004.9,1913.7,36898.75
36216.65,1946.2,38138.15
36714.95,1944.95,38631.0
36741.25,1917.45,38630.75
35779.35,1934.55,37684.65
33378.0,1926.5,35276.6
32742.25,1878.75,34589.55
32143.25,1890.7,34002.25
31515.1,1914.3,33399.55
30924.1,2310.95,33205.0
30765.8,2363.15,33098.6
30772.2,2403.75,33143.6
31706.05,2394.95,34068.65
32020.5,2376.8,34332.9
32598.75,2874.05,35408.7
32134.05,2870.95,34941.6
35477.5,2880.35,38294.8
35244.15,2866.4,38049.7
34538.8,2950.05,37426.65
33806.25,2791.35,36535.3
34340.85,2806.9,37084.6
34470.05,2770.9,37157.4
35106.3,3139.25,38166.1
34438.0,3113.05,37471.75
34172.2,3127.95,37222.65
33936.35,3134.3,36993.5
34114.6,3175.6,37216.65
34383.25,3186.4,37496.25
34347.45,3210.65,37484.85
33690.6,2821.3,36439.2
37063.45,2856.5,39825.65
38144.45,2830.9,40882.2
37164.4,2842.9,39910.0
36512.4,2816.3,39262.05
35842.35,2300.6,38076.1
36809.8,2310.9,39052.25
33538.65,2285.45,35755.45
32827.3,2268.35,35027.2
32254.45,2106.15,34295.1
32101.75,2128.15,34163.45
31676.75,2104.85,33715.9
30533.4,2090.35,32572.05
29507.5,1699.35,31152.9
29125.55,1661.55,30733.7
28994.2,1636.8,30577.8
28730.95,1615.5,30293.35
29196.2,1567.0,30709.85
31576.8,1665.4,33186.65
32267.0,1642.55,33853.15
32806.5,1675.7,34415.4
30216.55,1665.45,31809.85
29049.9,1729.9,30698.2
29147.05,1754.0,30806.75
29182.4,1767.35,30851.55
29101.1,1787.65,30785.25
28658.7,1817.15,30372.05
28299.55,1827.1,30022.5
28492.35,1826.85,30183.25
29631.55,1921.1,31416.35
30554.85,1918.6,32339.75
30973.45,1948.85,32784.5
32288.75,2009.8,34162.1
33988.7,2040.3,35894.65
34657.5,2085.05,36608.1
35387.85,2089.75,37342.65
35926.3,2099.2,37885.7
35484.95,2106.5,37452.05
33105.55,1988.6,34956.7
32535.25,2011.7,34409.8
32940.1,2394.65,35208.15
31809.55,2345.4,34055.15
31575.15,2298.45,33784.6
31605.3,2252.35,33734.4
32813.3,2504.65,35132.55
33282.15,2454.75,35557.15
33285.55,2432.0,35537.8
33515.3,2389.95,35725.6
33429.0,2380.15,35661.9
32240.25,2315.5,34406.9
32028.4,2331.8,34190.35
33269.0,2390.0,35493.6
32702.4,2584.0,35128.3
32488.3,2926.9,35250.35
32594.15,2919.2,35348.15
32341.35,2944.85,35116.7
32443.85,3028.95,35308.5
32806.6,3057.45,35699.95
32480.2,3051.85,35368.35
32395.0,3020.7,35251.65
31566.95,2620.5,34023.05
31635.35,2622.95,34095.1
32591.45,2620.2,35048.55
33566.1,2629.2,36082.2
32746.9,2414.0,35114.85
32442.25,2457.4,34851.15
32263.5,2467.25,34682.35
32324.35,2495.0,34766.6
32482.45,2497.35,34926.65
33125.0,2539.8,35609.2
32433.85,2516.95,34916.2
30779.6,2429.3,33169.85
30485.35,2193.2,32630.55
29283.0,1858.5,31098.05
28576.85,1860.45,30393.55
28145.65,1860.05,29966.9
27686.8,1810.05,29450.55
27675.0,1786.15,29414.55
27759.7,1784.45,29495.7
29291.2,1765.95,30946.9
31188.5,1771.2,32848.15
31849.2,1745.3,33482.95
30796.4,1738.75,32423.05
30180.85,1759.15,31829.55
29790.45,1705.9,31382.6
29553.65,1679.5,31120.4
29390.75,1662.35,30936.4
29423.6,1672.95,30984.65
29184.9,1674.3,30744.2
28547.8,1626.5,30059.5
29278.1,1764.8,30927.5
29308.0,1773.25,30970.0
29601.0,1770.4,31271.55
29133.15,1727.05,30762.25
29173.35,1674.8,30750.8
29130.9,1658.75,30692.15
29336.9,1623.25,30870.2
29275.85,1631.35,30815.45
29168.3,1616.55,30694.95
27723.5,1643.95,29340.1
26027.6,1636.05,27637.95
25286.75,1652.0,26913.3
25325.3,1663.95,26964.55
24707.35,1637.7,26320.2
25386.0,1666.2,27028.4
25524.6,1666.05,27168.4
25748.7,1676.75,27326.9
25709.25,1655.25,27266.1
26251.2,1686.85,27842.65
27904.85,1706.2,29519.75
27704.8,1569.95,29184.15
27618.9,1567.0,29095.45
26686.4,1548.05,28142.85
26550.25,1534.35,27992.85
26462.9,1546.3,27917.4
26712.3,1530.65,28149.1
26620.35,1555.55,28080.3
26562.55,1591.55,28058.6
26598.0,1629.5,28131.95
26443.45,1629.5,27970.8
26114.65,1601.45,27599.6
26057.95,1605.15,27546.2
27772.35,1620.55,29267.45
28681.05,1678.6,30230.9
28013.05,1639.35,29525.7
27687.2,1629.25,29188.6
27581.85,1625.2,29156.35
27379.4,1679.4,29005.95
26853.4,1649.05,28446.9
26239.05,1677.5,27860.7
25380.2,1689.1,27011.55
25023.65,1671.85,26637.8
25134.3,1677.65,26754.8
25743.1,1772.7,27459.35
26137.5,1876.1,27955.6
26164.95,1871.1,27978.5
26336.25,1889.35,28138.15
26015.85,1868.95,27798.05
26031.45,1860.9,27804.05
27420.7,1912.8,29250.45
29351.75,1996.7,31271.1
33306.0,2083.35,35307.7
32332.5,2078.15,34337.6
31714.6,2029.25,33672.3
32531.35,2041.15,34501.55
33273.65,2165.0,35367.85
33895.3,2198.45,36027.4
34859.95,2164.15,36959.7
34875.05,2150.65,36964.35
33845.3,2096.75,35881.55
34522.15,2084.35,36545.65
35458.55,2251.6,37648.65
36731.0,2282.75,38952.95
36414.5,2208.1,38560.25
35924.45,2083.8,37947.4
36883.0,2199.9,39023.7
39730.8,2250.5,41953.5
40366.55,2249.45,42588.1
41496.65,2419.25,43888.55
40656.6,2627.8,43255.65
39047.85,2556.3,41583.4
35813.45,2475.75,38272.65
35928.7,2471.35,38383.05
35964.75,2450.15,38399.8
35538.5,2458.95,37976.85
38195.7,2318.9,40493.2
38304.85,2293.8,40576.55
37131.9,2271.5,39381.5
36898.15,2292.75,39168.65
37073.35,2264.1,39313.15
37820.0,2259.0,40055.35
37107.15,2112.45,39196.25
35553.4,2090.1,37619.55
35520.1,2161.8,37658.5
36698.4,2162.5,38837.3
36604.6,2027.45,38608.1
33439.6,1928.75,35344.3
32723.85,1899.85,34600.85
31448.9,1692.55,33119.05
31252.85,1410.95,32644.15
31273.8,1405.05,32659.0
31733.45,1441.75,33154.95
31334.9,1416.6,32731.65
31323.65,1421.8,32724.7
31276.3,1416.55,32677.35
28077.45,1493.7,29557.45
27378.65,1482.3,28847.7
27836.3,1530.6,29351.0
28290.35,1543.05,29816.95
28656.05,1554.25,30195.8
27204.15,1544.55,28735.7
27282.5,1516.5,28786.25
28285.55,1529.05,29801.7
28785.1,1484.0,30256.6
27822.8,1524.45,29334.7
26944.9,1563.05,28495.6
27520.15,1597.6,29103.7
27888.85,1592.0,29466.8
28048.4,1622.1,29656.6
27684.45,1635.9,29305.95
27919.25,1658.2,29563.75
27773.1,1627.95,29387.6
29883.9,1650.35,31509.0
30902.55,1656.6,32533.95
30393.3,1648.35,32016.65
30574.05,1569.35,32118.25
31230.8,1552.95,32755.4
31130.65,1526.9,32631.85
31969.65,1574.75,33519.2
32380.0,1709.2,34062.8
34623.9,1817.75,36415.3
36074.6,2142.15,38190.5
36660.45,2181.05,38816.05
37752.85,2204.9,39931.15
38494.2,2404.55,40868.95
38154.3,2496.7,40620.4
38169.45,2571.4,40711.95
37961.55,2610.85,40543.3
37911.5,2598.35,40480.8
38403.85,2585.0,40958.1
37678.25,2575.9,40221.6
37189.15,2567.35,39721.75
34668.8,2560.45,37206.0
33498.9,2556.6,36032.9
33992.55,2568.75,36538.65
34244.15,2609.1,36829.7
33508.15,2622.2,36110.4
33286.65,2656.2,35922.9
31986.75,2609.85,34576.9
31241.75,2477.0,33697.9
29797.75,2387.45,32163.3
28083.0,2071.35,30131.8
27329.75,2019.25,29325.65
25898.95,1953.55,27830.6
25304.0,1765.0,27050.8
25222.7,1643.45,26848.15
24795.1,1546.8,26322.45
24560.5,1531.3,26072.45
24819.0,1658.3,26458.05
24114.7,1675.35,25771.5
24378.95,1672.85,26032.95
25110.6,1692.8,26785.4
25079.6,1676.6,26736.45
27127.2,1705.85,28813.05
26808.85,1694.7,28483.05
26140.4,1676.85,27796.55
25908.45,1654.25,27541.5
25624.2,1605.3,27207.65
25522.5,1567.25,27066.8
25366.3,1571.0,26916.55
24348.4,1553.8,25881.95
24976.9,1570.6,26527.9
24623.1,1568.4,26163.55
24841.5,1575.95,26389.7
24622.25,1552.9,26146.85
24627.4,1556.2,26154.6
24601.95,1575.45,26149.6
25027.35,1594.1,26593.05
26094.55,1521.4,27587.85
26615.55,1587.4,28176.4
27032.45,1689.7,28691.6
26909.6,1674.4,28514.4
27496.5,1734.7,29155.35
27433.1,1709.0,29053.5
28811.05,1683.7,30405.1
28949.65,1655.2,30512.9
29223.7,1645.7,30759.1
30283.05,1653.15,31818.55
31226.2,1825.55,32933.3
31477.3,1908.25,33263.45
31947.35,1953.55,33759.35
33098.85,2078.55,35010.95
33853.35,2123.7,35786.25
33587.85,2152.95,35548.45
33422.3,2142.65,35372.1
33577.95,2151.8,35518.8
35041.75,2239.6,37067.7
35923.95,2217.85,37925.3
35447.45,2202.45,37432.4
36267.6,2326.6,38098.1
39290.0,2259.9,41058.4
39586.8,2255.35,41390.3
39226.3,2200.25,40982.85
37604.9,2337.25,39509.1
36450.55,2371.15,38385.8
37114.2,2398.25,39076.35
37335.45,2408.0,39323.95
40453.2,2688.25,42680.7
42602.45,3106.6,45250.5
45318.05,3542.35,48387.4
46795.7,3747.5,50084.55
45389.7,3661.95,48611.05
44553.35,3620.3,47762.55
44213.95,3603.3,47403.45
44312.6,3591.5,47488.95
44339.25,3596.2,47539.2
43389.3,3490.65,46485.25
42673.9,3526.1,45807.25
42648.65,3512.1,45767.1
42245.25,3352.35,45475.35
39444.55,3398.9,42722.75
41115.55,4050.35,45032.4
41064.05,4087.3,45012.7
42013.05,4121.05,45997.05
43038.9,4135.0,47041.1
45413.7,4694.0,49978.2
45587.1,4745.2,50203.85
41997.35,4474.65,46392.4
40650.3,4032.05,44602.5
38030.45,3531.7,41499.9
36363.7,3337.5,39641.6
36392.05,3351.45,39689.95
37792.55,3744.45,41486.15
39146.95,3744.15,42842.0
39830.7,3851.75,43631.9
40454.4,3956.9,44360.45
39985.2,3964.7,43900.35
39790.25,3930.9,43668.6
39729.75,3915.85,43594.3
38889.05,3872.05,42716.2
38901.15,3859.15,42708.65
38462.65,3731.7,42156.1
40359.35,3728.85,44055.3
39009.05,3571.45,42547.6
39723.2,3539.9,43229.6
38797.1,2990.8,41754.65
38960.3,3351.2,42277.35
38819.7,3352.55,42137.55
38721.95,3230.5,41913.8
39126.6,3286.1,42374.55
39161.1,3234.15,42355.15
39677.7,3196.35,42634.95
38796.7,2984.4,41543.2
38833.1,2998.15,41592.45
38410.6,2893.05,41067.4
38967.15,3124.55,41856.3
38681.0,3097.1,41541.2
39198.1,3086.65,42052.5
38754.15,3090.45,41612.25
39061.05,3105.35,41933.3
38802.5,3071.1,41646.55
36730.8,2591.25,39095.95
35385.4,2544.55,37703.5
36543.45,2592.05,38904.15
35304.35,2653.15,37727.0
33325.4,2648.9,35743.4
33727.2,2291.35,35790.05
33639.85,2261.6,35672.25
32223.7,2254.65,34253.05
32103.45,2235.7,34112.8
32022.3,2230.45,34030.8
32106.25,2204.7,34286.7
31630.1,2026.1,33631.8
30466.55,2022.65,32468.15
30216.2,2030.3,32226.45
29498.35,1679.3,31157.5
29684.6,1693.75,31359.9
28877.15,1700.7,30557.05
28964.75,1701.55,30646.25
28943.85,1724.5,30648.25
28470.65,1693.3,30143.25
28356.45,1672.05,30007.9
27366.55,1663.25,29009.4
26331.55,1619.95,27923.95
26149.95,1581.2,27703.45
26124.4,1633.0,27726.7
24856.7,1586.35,26408.2
24656.0,1583.2,26205.9
24671.65,1570.05,26205.45
24546.45,1559.7,26070.65
24775.8,1637.95,26377.3
23977.75,1658.5,25601.9
23630.65,1640.75,25236.15
23468.3,1624.95,25056.55
23435.55,1630.35,25029.25
22898.95,1633.4,24494.85
23066.55,1680.9,24709.25
23137.1,1672.35,24772.6
23183.5,1689.85,24833.35
23140.55,1686.15,24774.7
23844.3,1734.25,25352.4
23896.3,1720.3,25379.35
24901.9,1757.35,26388.65
25005.8,1770.15,26518.3
24847.45,1785.15,26374.4
26480.65,1736.95,27956.25
28861.8,1734.8,30337.4
29136.35,1762.2,30639.05
29426.05,1796.2,30964.6
29542.1,1807.55,31085.0
29624.15,1764.9,31125.65
29490.7,1786.25,31007.7
30867.15,1958.0,32552.5
31238.6,1971.45,32938.5
31972.3,1980.65,33680.15
32088.7,1995.15,33810.9
31957.5,1952.2,33635.65
32058.4,1974.15,33759.0
32011.9,1976.45,33712.95
31921.35,1948.5,33607.05
31440.3,1936.85,33282.2
31492.6,2026.75,33435.2
31718.8,2011.3,33677.0
32110.25,2001.6,34053.45
32152.6,2015.75,34109.7
31158.0,2030.15,33136.3
29669.8,2040.65,31657.85
29349.35,2002.05,31298.1
29363.3,1989.7,31299.25
29224.65,1953.7,31129.5
30752.0,1955.2,32654.55
31110.85,1919.2,32983.2
29825.95,1753.1,31536.5
30088.6,1749.9,31796.05
29629.5,1809.2,31397.05
29752.55,1926.05,31638.15
29783.6,1962.35,31706.75
30124.85,2017.5,32102.2
30022.4,1986.85,31972.4
31547.35,2135.8,33646.9
33204.2,2139.4,35314.75
33723.5,2049.7,35744.45
33667.25,2093.65,35734.55
35938.35,2151.25,38068.4
35936.6,2101.5,38017.7
35130.05,2091.7,37199.85
34479.8,2066.0,36526.25
34771.0,2103.55,36856.05
34394.6,2102.05,36480.0
33846.55,2103.4,35934.15
31727.65,2086.9,33802.65
31403.75,2072.25,33461.15
31626.2,2087.0,33697.5
31003.55,2068.35,33056.6
30582.45,2000.0,32563.3
30846.8,1904.0,32728.55
30933.4,1869.5,32776.15
31009.85,1881.0,32864.5
30821.25,1970.8,32764.8
29872.2,1842.35,31663.25
28972.15,1881.8,30801.2
28545.25,1900.2,30392.25
27807.7,1891.65,29604.6
25724.9,1847.6,27476.2
25242.25,1850.85,26994.8
25228.85,1821.65,26950.5
25625.1,1848.2,27362.45
27585.4,1884.05,29358.4
28143.25,1873.35,29905.45
30081.9,1986.05,31956.25
30711.05,2010.8,32610.05
31777.75,2134.9,33803.45
32132.05,2183.75,34207.6
32259.95,2204.9,34356.2
33069.35,2190.75,35154.35
32834.75,2161.3,34890.95
32655.2,2138.95,34693.9
32092.45,2074.15,34066.95
32323.7,2014.9,34241.45
31601.8,2014.8,33542.7
30401.75,1954.85,32284.3
29621.45,1918.15,31464.65
29406.65,1877.75,31249.85
29277.75,1843.75,31085.6
29687.45,1856.45,31508.7
29636.9,1858.2,31462.1
29074.95,1838.75,30890.95
27503.5,1775.3,29239.95
27122.0,1778.25,28861.45
25486.1,1644.85,27094.35
25106.65,1633.85,26690.05
24349.85,1644.85,25941.4
24226.2,1602.35,25769.8
24379.65,1611.85,25931.95
23688.1,1634.8,25264.65
23392.2,1623.6,24960.05
23580.25,1672.35,25195.35
23917.7,1649.9,25509.85
23870.55,1650.55,25462.8
24180.9,1742.85,25865.8
24103.45,1746.85,25792.55
24167.5,1756.3,25869.05
24247.85,1765.7,25959.55
23345.65,1773.0,25067.85
23061.3,1798.2,24809.35
24004.15,1855.25,25809.2
24210.9,1906.4,26067.95
23924.0,1983.35,25872.7
